2020-11-13 21:53:22.301 - INFO - 7999 - azureml.train.automl.automlconfig._start_execution:219 - No compute target or run config provided. Running local legacy run.
2020-11-13 21:53:22.304 - INFO - 7999 - azureml.train.automl.automlconfig._start_execution:259 - Submitting local legacy run.
2020-11-13 21:53:22.305 - INFO - 7999 - azureml.automl.core.package_utilities._log_activity:54 - ActivityStarted: PackagesCheck
2020-11-13 21:53:22.338 - INFO - 7999 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:277 - Package: json-logging-py, Version: 0.2 found.
2020-11-13 22:17:52.316 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:17:52.329 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=37.49[ms]
2020-11-13 22:17:52.330 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:52.330 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_3
2020-11-13 22:17:52.406 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=76.71[ms]
2020-11-13 22:17:52.407 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TimeFit
2020-11-13 22:17:53.905 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=1498.01[ms]
2020-11-13 22:17:53.906 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2020-11-13 22:17:53.940 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=34.94[ms]
2020-11-13 22:17:53.941 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2020-11-13 22:17:53.942 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities.log_classification_debug:142 - Classification metrics debug: {'y_test': (4613,), 'y_pred_probs': (4613, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-11-13 22:17:54.013 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=72.23[ms]
2020-11-13 22:17:54.013 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:17:54.013 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:17:54.014 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-11-13 22:17:54.026 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:17:54.039 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=25.94[ms]
2020-11-13 22:17:54.040 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:54.040 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_4
2020-11-13 22:17:54.118 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=78.42[ms]
2020-11-13 22:17:54.119 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TimeFit
2020-11-13 22:17:55.678 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=1558.9[ms]
2020-11-13 22:17:55.678 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2020-11-13 22:17:55.713 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=34.46[ms]
2020-11-13 22:17:55.713 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2020-11-13 22:17:55.714 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities.log_classification_debug:142 - Classification metrics debug: {'y_test': (4613,), 'y_pred_probs': (4613, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-11-13 22:17:55.785 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=72.2[ms]
2020-11-13 22:17:55.786 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=RunCV, HowEnded=Success, Duration=9222.74[ms]
2020-11-13 22:17:55.786 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: RunCVMean
2020-11-13 22:17:55.791 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=RunCVMean, HowEnded=Success, Duration=4.86[ms]
2020-11-13 22:17:55.791 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:55.791 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-11-13 22:17:55.819 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=28.16[ms]
2020-11-13 22:17:55.978 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=Run, HowEnded=Success, Duration=9717.26[ms]
2020-11-13 22:17:58.334 - INFO - 7999 - azureml.automl.runtime.shared.resource_limits.__init__:78 - Limits set to mem_in_mb=None, wall_time_in_s=480, total_wall_time_in_s=31449600, cpu_time_in_s=None, num_processes=None, grace_period_in_s=None, 
2020-11-13 22:17:58.334 - INFO - 7999 - azureml.automl.runtime.shared.limit_function_call_spawn.execute:102 - Calling function <bound method ClientRunner._run of <azureml.automl.runtime.shared.runner.ClientRunner object at 0x7f5d84438588>> with argument types: [<class 'azureml.automl.runtime.shared.datasets.ClientDatasets'>, <class 'azureml.automl.runtime.shared.pipeline_spec.PipelineSpec'>, <class 'azureml.automl.runtime.shared.problem_info.ProblemInfo'>], {'sets_to_run': <class 'list'>, 'subsample_percent': <class 'NoneType'>, 'random_state': <class 'NoneType'>, 'subsample_seed': <class 'int'>, 'include_models': <class 'bool'>}
2020-11-13 22:18:01.103 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1509285888
2020-11-13 22:18:01.122 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1838067712
2020-11-13 22:18:01.122 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 126.865163
2020-11-13 22:18:01.123 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 664.847693
2020-11-13 22:18:04.162 - INFO - 20735 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Feature sweeping enabled: False
2020-11-13 22:18:04.164 - INFO - 20735 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Feature sweeping timeout: 86400
2020-11-13 22:18:04.174 - INFO - 20735 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: Run
2020-11-13 22:18:04.174 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:18:04.174 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:18:04.174 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-11-13 22:18:04.214 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:18:04.228 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=54.12[ms]
2020-11-13 22:18:04.228 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:18:04.228 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-11-13 22:18:04.248 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=20.0[ms]
2020-11-13 22:18:04.249 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:18:04.249 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized train CV splits
2020-11-13 22:18:04.262 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: class_labels
2020-11-13 22:18:04.275 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X
2020-11-13 22:18:04.353 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: train CV splits
2020-11-13 22:18:04.371 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X_raw
2020-11-13 22:18:04.485 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y
2020-11-13 22:18:04.505 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y_raw
2020-11-13 22:18:04.523 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=274.3[ms]
2020-11-13 22:18:04.523 - INFO - 20735 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TrainFull
2020-11-13 22:18:04.525 - INFO - 20735 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TimeFit
2020-11-13 22:18:06.529 - INFO - 20735 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=2003.88[ms]
2020-11-13 22:18:06.530 - INFO - 20735 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2020-11-13 22:18:06.721 - INFO - 20735 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=191.17[ms]
2020-11-13 22:18:06.721 - INFO - 20735 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2020-11-13 22:18:06.723 - INFO - 20735 - azureml.automl.runtime.shared.metrics_utilities.log_classification_debug:142 - Classification metrics debug: {'y_test': (23065,), 'y_pred_probs': (23065, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-11-13 22:18:07.010 - INFO - 20735 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=288.43[ms]
2020-11-13 22:18:07.010 - INFO - 20735 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TrainFull, HowEnded=Success, Duration=2486.52[ms]
2020-11-13 22:18:07.010 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:18:07.010 - INFO - 20735 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-11-13 22:18:07.024 - INFO - 20735 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=13.6[ms]
2020-11-13 22:18:07.166 - INFO - 20735 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=Run, HowEnded=Success, Duration=2991.98[ms]
2020-11-13 22:18:09.328 - INFO - 7999 - azureml.automl.runtime.pipeline_run_helper._log_activity:92 - ActivityCompleted: Activity=RunPipeline, HowEnded=Success, Duration=29132.66[ms]
2020-11-13 22:18:09.329 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._fit_pipeline_internal:294 - Pipeline execution finished with a score of 0.9127682636028615
2020-11-13 22:18:09.393 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][After executing pipeline]memory usage 1509289984
2020-11-13 22:18:09.393 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][After executing pipeline]child memory usage 1670094848
2020-11-13 22:18:09.393 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][After executing pipeline]cpu time 127.2236
2020-11-13 22:18:09.394 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][After executing pipeline]child cpu time 672.571756
2020-11-13 22:18:09.394 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._log_activity:54 - ActivityStarted: MetricsAndSaveModel
2020-11-13 22:18:09.395 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._save_artifacts_internal:507 - Ensembling is enabled, saving the partially trained fitted models.
2020-11-13 22:18:10.532 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._save_artifacts_internal:613 - Updating child run properties with model name AutoML52410cd2939 and size 186195 bytes.
2020-11-13 22:18:10.628 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._log_activity:92 - ActivityCompleted: Activity=MetricsAndSaveModel, HowEnded=Success, Duration=1233.76[ms]
2020-11-13 22:18:11.091 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._log_metrics_info:824 - run_id:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39, pipeline_id:9073d96776301d86cf86025bd59e998553bf83bb,The following metrics have been logged for the child run: {'accuracy': 0.9127682636028615, 'f1_score_weighted': 0.9086503780378872, 'f1_score_micro': 0.9127682636028615, 'matthews_correlation': 0.5250072093902035, 'AUC_macro': 0.9433872189094433, 'accuracy_table': <class 'dict'>, 'precision_score_macro': 0.7887741040272978, 'log_loss': 0.2045366322786042, 'recall_score_micro': 0.9127682636028615, 'AUC_weighted': 0.9433872189094432, 'recall_score_weighted': 0.9127682636028615, 'precision_score_micro': 0.9127682636028615, 'AUC_micro': 0.9795580675711282, 'recall_score_macro': 0.7388870897152442, 'average_precision_score_micro': 0.9802721819566838, 'f1_score_macro': 0.7601029867938915, 'average_precision_score_macro': 0.8157063237242544, 'precision_score_weighted': 0.9064718365483204, 'weighted_accuracy': 0.9559630257654697, 'confusion_matrix': <class 'dict'>, 'norm_macro_recall': 0.4777741794304884, 'balanced_accuracy': 0.7388870897152442, 'average_precision_score_weighted': 0.9530213386811583, 'fit_time': 1.6144948, 'predict_time': 0.037925, 'train time': 1.6524197999999999}.
2020-11-13 22:18:11.092 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._run_model_explanability:403 - Bypassing model explanations as the explanations for the best run will be performed during training
2020-11-13 22:18:11.190 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1509355520
2020-11-13 22:18:11.190 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1670160384
2020-11-13 22:18:11.190 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 127.527507
2020-11-13 22:18:11.195 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 672.571756
2020-11-13 22:18:11.333 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][End fit_pipeline]memory usage 1509367808
2020-11-13 22:18:11.333 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][End fit_pipeline]child memory usage 1670172672
2020-11-13 22:18:11.334 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][End fit_pipeline]cpu time 127.564259
2020-11-13 22:18:11.334 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][End fit_pipeline]child cpu time 672.571756
